,CÓDIGO,REGIÃO,SEXO,PAGAMENTO,TOTAL (R$)
3086,3651,SULDESTE,MASCULINO,CRÉDITO,9257.64
3087,6141,SUL,FEMININO,CRÉDITO,7788.860000000001
3088,6778,SUL,MASCULINO,CRÉDITO,3818.21
3089,5629,SULDESTE,MASCULINO,CRÉDITO,8230.73
3090,3852,SULDESTE,MASCULINO,CRÉDITO,8450.12
3091,1076,NORDESTE,MASCULINO,CRÉDITO,600.49
3092,8432,SULDESTE,MASCULINO,CRÉDITO,3417.54
3093,1318,SULDESTE,FEMININO,DÉBITO,5926.62
3094,4846,SUL,MASCULINO,CRÉDITO,9162.880000000001
3095,8563,SULDESTE,MASCULINO,CRÉDITO,8648.91
3096,5753,SUL,MASCULINO,CRÉDITO,5924.56
3097,3444,SULDESTE,MASCULINO,CRÉDITO,1414.19
3098,7299,SULDESTE,MASCULINO,DÉBITO,1635.64
3099,6008,SULDESTE,MASCULINO,CRÉDITO,660.23
3100,5824,SULDESTE,MASCULINO,CRÉDITO,6705.3
3101,4794,NORDESTE,MASCULINO,CRÉDITO,1317.3700000000001
3102,8132,NORDESTE,MASCULINO,DÉBITO,1681.99
3103,4921,SULDESTE,MASCULINO,CRÉDITO,5760.79
3104,2816,SUL,FEMININO,CRÉDITO,7301.67
3105,1548,SULDESTE,MASCULINO,CRÉDITO,4362.05
3106,9386,SULDESTE,MASCULINO,CRÉDITO,738.51
3107,1442,SULDESTE,MASCULINO,CRÉDITO,645.8100000000001
3108,3689,NORDESTE,MASCULINO,CRÉDITO,2791.3
3109,1608,SULDESTE,MASCULINO,CRÉDITO,4746.24
3110,3328,SUL,MASCULINO,CRÉDITO,7281.070000000001
3111,7003,SULDESTE,MASCULINO,CRÉDITO,2618.26
3112,7608,SUL,MASCULINO,CRÉDITO,2382.39
3113,5051,SULDESTE,MASCULINO,DÉBITO,452.17
3114,1804,SULDESTE,MASCULINO,CRÉDITO,7087.43
3115,8379,CENTRO-OESTE,MASCULINO,CRÉDITO,1879.75
3116,5621,SULDESTE,MASCULINO,CRÉDITO,4561.87
3117,2167,SULDESTE,FEMININO,CRÉDITO,3748.17
3118,8352,SULDESTE,MASCULINO,CRÉDITO,9076.36
3119,3783,SUL,MASCULINO,CRÉDITO,1118.58
3120,4145,SUL,MASCULINO,CRÉDITO,6223.26
3121,5135,SUL,FEMININO,DÉBITO,145.23
3122,4234,SULDESTE,FEMININO,CRÉDITO,5199.4400000000005
3123,1520,SUL,FEMININO,CRÉDITO,5349.82
3124,6793,SULDESTE,FEMININO,CRÉDITO,1054.72
3125,4263,SULDESTE,MASCULINO,CRÉDITO,7607.58
3126,3800,SULDESTE,MASCULINO,CRÉDITO,2644.01
3127,8015,SULDESTE,MASCULINO,CRÉDITO,7642.6
3128,2153,CENTRO-OESTE,MASCULINO,DÉBITO,676.71
3129,2533,SULDESTE,MASCULINO,CRÉDITO,5302.4400000000005
3130,8789,SUL,FEMININO,DÉBITO,10191.85
3131,2720,SULDESTE,MASCULINO,DÉBITO,9427.59
3132,7536,SULDESTE,MASCULINO,CRÉDITO,1537.79
3133,8298,SULDESTE,MASCULINO,DÉBITO,3178.58
3134,9001,SULDESTE,MASCULINO,CRÉDITO,10237.17
3135,9345,SUL,MASCULINO,DÉBITO,6210.900000000001
3136,5017,SULDESTE,MASCULINO,CRÉDITO,2796.4500000000003
3137,8527,SULDESTE,MASCULINO,CRÉDITO,2895.33
3138,3029,SULDESTE,MASCULINO,DÉBITO,6822.72
3139,9993,SULDESTE,MASCULINO,CRÉDITO,2020.8600000000001
3140,4502,NORDESTE,MASCULINO,CRÉDITO,1707.74
3141,2409,SUL,MASCULINO,CRÉDITO,9954.95
3142,7407,CENTRO-OESTE,MASCULINO,CRÉDITO,3082.79
3143,4059,SUL,MASCULINO,DÉBITO,7940.27
3144,1692,SULDESTE,MASCULINO,CRÉDITO,2238.19
3145,9475,SULDESTE,MASCULINO,CRÉDITO,8229.7
3146,9925,SULDESTE,MASCULINO,CRÉDITO,2283.51
3147,1894,SULDESTE,MASCULINO,CRÉDITO,2161.9700000000003
3148,9387,SULDESTE,FEMININO,CRÉDITO,10015.720000000001
3149,3825,SULDESTE,MASCULINO,CRÉDITO,7429.39
3150,1424,SULDESTE,MASCULINO,DÉBITO,1352.39
3151,5153,SULDESTE,MASCULINO,CRÉDITO,8905.380000000001
3152,6540,SUL,FEMININO,CRÉDITO,6502.39
3153,4159,SULDESTE,FEMININO,CRÉDITO,6129.53
3154,9230,SULDESTE,MASCULINO,DÉBITO,8925.98
3155,2992,SULDESTE,FEMININO,CRÉDITO,4481.53
3156,7043,NORTE,MASCULINO,CRÉDITO,5437.37
3157,6075,SULDESTE,MASCULINO,CRÉDITO,2215.53
3158,8440,SULDESTE,FEMININO,CRÉDITO,3575.13
3159,3248,NORTE,MASCULINO,CRÉDITO,1910.65
3160,5434,SULDESTE,MASCULINO,CRÉDITO,6497.24
3161,4034,SULDESTE,MASCULINO,CRÉDITO,4389.86
3162,1621,NORTE,MASCULINO,CRÉDITO,3587.4900000000002
3163,9783,SULDESTE,MASCULINO,CRÉDITO,105.06
3164,7977,SULDESTE,FEMININO,CRÉDITO,9191.72
3165,4487,SULDESTE,FEMININO,CRÉDITO,8966.15
3166,1068,CENTRO-OESTE,FEMININO,DÉBITO,7708.52
3167,9618,SULDESTE,MASCULINO,CRÉDITO,4975.93
3168,1256,SULDESTE,MASCULINO,CRÉDITO,4520.67
3169,3368,SULDESTE,MASCULINO,DÉBITO,8423.34
3170,4672,SULDESTE,MASCULINO,DÉBITO,8992.93
3171,8347,SUL,MASCULINO,DÉBITO,2047.64
3172,7718,SUL,FEMININO,CRÉDITO,10295.880000000001
3173,9973,SULDESTE,MASCULINO,DÉBITO,8794.14
3174,7691,SUL,MASCULINO,CRÉDITO,7663.2
3175,4567,SULDESTE,FEMININO,DÉBITO,3934.6
3176,5756,SULDESTE,MASCULINO,CRÉDITO,2983.91
3177,3468,SUL,MASCULINO,CRÉDITO,9012.5
3178,5471,SULDESTE,MASCULINO,CRÉDITO,2881.94
3179,9407,SULDESTE,MASCULINO,CRÉDITO,4453.72
3180,2908,NORDESTE,MASCULINO,CRÉDITO,6195.45
3181,6251,NORDESTE,MASCULINO,CRÉDITO,7531.360000000001
3182,7813,SULDESTE,MASCULINO,DÉBITO,8581.960000000001
3183,5989,SULDESTE,FEMININO,CRÉDITO,7505.610000000001
3184,6824,SULDESTE,MASCULINO,CRÉDITO,9121.68
3185,4639,CENTRO-OESTE,FEMININO,CRÉDITO,4626.76
3186,4008,SUL,MASCULINO,CRÉDITO,7528.27
3187,2486,SULDESTE,MASCULINO,CRÉDITO,829.15
3188,6516,SULDESTE,MASCULINO,CRÉDITO,9387.42
3189,9817,SULDESTE,MASCULINO,DÉBITO,7706.46
3190,5165,SULDESTE,MASCULINO,CRÉDITO,10290.73
3191,1474,SUL,MASCULINO,DÉBITO,1060.9
3192,1495,SULDESTE,FEMININO,CRÉDITO,4266.26
3193,5706,SUL,MASCULINO,CRÉDITO,6824.78
3194,2118,SULDESTE,MASCULINO,CRÉDITO,7997.95
3195,5848,SULDESTE,MASCULINO,CRÉDITO,298.7
3196,6745,SULDESTE,FEMININO,DÉBITO,8581.960000000001
3197,1031,SULDESTE,MASCULINO,CRÉDITO,4874.99
3198,6900,SULDESTE,MASCULINO,CRÉDITO,1598.56
3199,2258,CENTRO-OESTE,MASCULINO,DÉBITO,3076.61
3200,3114,SUL,MASCULINO,CRÉDITO,9112.41
3201,4761,SULDESTE,MASCULINO,CRÉDITO,6939.110000000001
3202,2762,SUL,MASCULINO,CRÉDITO,85.49000000000001
3203,5396,SULDESTE,MASCULINO,DÉBITO,3864.56
3204,4029,SULDESTE,MASCULINO,CRÉDITO,2857.2200000000003
3205,1427,SUL,MASCULINO,CRÉDITO,4181.8
3206,1575,SULDESTE,MASCULINO,CRÉDITO,586.07
3207,9731,SULDESTE,MASCULINO,CRÉDITO,1246.3
3208,3408,NORDESTE,MASCULINO,DÉBITO,495.43
3209,1726,SULDESTE,FEMININO,CRÉDITO,10195.970000000001
3210,5101,SULDESTE,MASCULINO,DÉBITO,5241.67
3211,3008,SULDESTE,MASCULINO,DÉBITO,2006.44
3212,6535,SULDESTE,FEMININO,DÉBITO,8998.08
3213,6116,SUL,MASCULINO,CRÉDITO,9553.25
3214,9524,SUL,MASCULINO,CRÉDITO,9184.51
3215,5496,SULDESTE,MASCULINO,CRÉDITO,2309.26
3216,8234,SULDESTE,MASCULINO,CRÉDITO,1608.8600000000001
3217,8322,SUL,MASCULINO,CRÉDITO,7390.25
3218,2692,SULDESTE,MASCULINO,CRÉDITO,1363.72
3219,6134,SUL,FEMININO,CRÉDITO,4132.36
3220,7436,SULDESTE,MASCULINO,CRÉDITO,9318.41
3221,9980,SULDESTE,FEMININO,DÉBITO,8779.72
3222,2029,SULDESTE,MASCULINO,DÉBITO,7084.34
3223,7947,SUL,MASCULINO,DÉBITO,3976.83
3224,9109,SULDESTE,MASCULINO,CRÉDITO,5789.63
3225,2545,SUL,MASCULINO,CRÉDITO,7512.820000000001
3226,2083,SULDESTE,FEMININO,DÉBITO,6253.13
3227,8812,SUL,MASCULINO,CRÉDITO,3310.42
3228,9612,SULDESTE,MASCULINO,CRÉDITO,4235.36
3229,6906,SULDESTE,FEMININO,DÉBITO,3070.4300000000003
3230,6549,SULDESTE,MASCULINO,DÉBITO,5290.08
3231,5403,CENTRO-OESTE,MASCULINO,CRÉDITO,9032.07
3232,6045,SUL,FEMININO,CRÉDITO,7549.900000000001
3233,1119,SULDESTE,FEMININO,CRÉDITO,6749.59
3234,4784,SULDESTE,MASCULINO,CRÉDITO,7421.150000000001
3235,1074,CENTRO-OESTE,MASCULINO,DÉBITO,329.6
3236,8195,SULDESTE,MASCULINO,CRÉDITO,8708.65
3237,6559,SULDESTE,MASCULINO,CRÉDITO,6566.25
3238,4662,SULDESTE,FEMININO,CRÉDITO,5535.22
3239,4520,SULDESTE,MASCULINO,CRÉDITO,4550.54
3240,6396,CENTRO-OESTE,FEMININO,CRÉDITO,6043.01
3241,5725,SULDESTE,FEMININO,DÉBITO,1955.97
3242,5148,SULDESTE,FEMININO,CRÉDITO,3423.7200000000003
3243,7624,SULDESTE,MASCULINO,CRÉDITO,1958.03
3244,3799,SULDESTE,MASCULINO,CRÉDITO,7790.92
3245,6698,SUL,FEMININO,CRÉDITO,556.2
3246,3920,SUL,FEMININO,CRÉDITO,694.22
3247,5161,SULDESTE,MASCULINO,CRÉDITO,359.47
3248,7250,SULDESTE,MASCULINO,DÉBITO,9393.6
3249,2080,SUL,MASCULINO,CRÉDITO,9635.65
3250,7319,NORDESTE,FEMININO,DÉBITO,364.62
3251,7214,SULDESTE,MASCULINO,CRÉDITO,9904.48
3252,2365,SULDESTE,MASCULINO,DÉBITO,2823.23
3253,7081,NORTE,MASCULINO,CRÉDITO,4678.26
3254,3550,SULDESTE,MASCULINO,CRÉDITO,2435.9500000000003
3255,7285,SULDESTE,MASCULINO,CRÉDITO,4472.26
3256,4750,SUL,MASCULINO,CRÉDITO,1928.16
3257,2996,SULDESTE,MASCULINO,CRÉDITO,3150.77
3258,1389,SUL,MASCULINO,CRÉDITO,7172.92
3259,2651,SUL,FEMININO,DÉBITO,4220.9400000000005
3260,4814,NORDESTE,MASCULINO,CRÉDITO,6298.45
3261,2403,SULDESTE,MASCULINO,CRÉDITO,4673.11
3262,4405,SULDESTE,MASCULINO,CRÉDITO,10194.94
3263,9640,CENTRO-OESTE,MASCULINO,DÉBITO,1268.96
3264,5034,SUL,MASCULINO,CRÉDITO,4259.05
3265,9829,SUL,MASCULINO,DÉBITO,71.07000000000001
3266,4964,SUL,MASCULINO,CRÉDITO,1466.72
3267,9609,SUL,FEMININO,DÉBITO,9486.300000000001
3268,9775,SULDESTE,MASCULINO,DÉBITO,10108.42
3269,5251,SULDESTE,MASCULINO,DÉBITO,5066.57
3270,4652,SULDESTE,MASCULINO,CRÉDITO,6606.42
3271,3775,SULDESTE,MASCULINO,CRÉDITO,8574.75
3272,3720,SULDESTE,MASCULINO,DÉBITO,3401.06
3273,1091,CENTRO-OESTE,FEMININO,CRÉDITO,6094.51
3274,3017,SUL,MASCULINO,CRÉDITO,9458.49
3275,9063,NORDESTE,MASCULINO,CRÉDITO,6411.75
3276,9161,CENTRO-OESTE,MASCULINO,CRÉDITO,2820.14
3277,4478,NORDESTE,MASCULINO,DÉBITO,5816.41
3278,5369,SULDESTE,FEMININO,CRÉDITO,8559.300000000001
3279,4378,SULDESTE,MASCULINO,CRÉDITO,4503.16
3280,4379,SULDESTE,MASCULINO,CRÉDITO,6913.360000000001
3281,2740,SULDESTE,FEMININO,DÉBITO,3540.11
3282,6612,SULDESTE,MASCULINO,CRÉDITO,5916.32
3283,9187,SULDESTE,FEMININO,CRÉDITO,6677.49
3284,5098,CENTRO-OESTE,FEMININO,CRÉDITO,656.11
3285,9019,SULDESTE,MASCULINO,CRÉDITO,9175.24
3286,4939,SULDESTE,MASCULINO,CRÉDITO,1561.48
3287,6679,SULDESTE,MASCULINO,CRÉDITO,1990.99
3288,5222,SULDESTE,MASCULINO,CRÉDITO,3995.37
3289,4277,SUL,FEMININO,CRÉDITO,3318.6600000000003
3290,3597,SULDESTE,MASCULINO,CRÉDITO,2500.84
3291,8547,SULDESTE,MASCULINO,CRÉDITO,3649.29
3292,1552,SULDESTE,MASCULINO,DÉBITO,7651.87
3293,5093,SULDESTE,FEMININO,CRÉDITO,8154.51
3294,4470,SULDESTE,MASCULINO,CRÉDITO,2619.29
3295,2447,SULDESTE,MASCULINO,DÉBITO,8717.92
3296,2973,SULDESTE,FEMININO,CRÉDITO,5363.21
3297,6889,SULDESTE,FEMININO,CRÉDITO,7618.91
3298,8468,SULDESTE,FEMININO,CRÉDITO,9630.5
3299,2899,SULDESTE,MASCULINO,CRÉDITO,1934.3400000000001
3300,5554,SULDESTE,MASCULINO,DÉBITO,6049.1900000000005
3301,4098,SULDESTE,MASCULINO,CRÉDITO,1339.0
3302,7892,SUL,MASCULINO,CRÉDITO,1180.38
3303,6442,SULDESTE,MASCULINO,CRÉDITO,8993.960000000001
3304,1648,SUL,MASCULINO,DÉBITO,4789.5
3305,1927,SUL,MASCULINO,CRÉDITO,1077.38
3306,9102,SULDESTE,MASCULINO,CRÉDITO,2054.85
3307,4618,SUL,MASCULINO,DÉBITO,2220.68
3308,4900,SULDESTE,MASCULINO,DÉBITO,7366.56
3309,9427,SULDESTE,MASCULINO,CRÉDITO,8890.960000000001
3310,6892,SULDESTE,FEMININO,CRÉDITO,4148.84
3311,9920,SULDESTE,MASCULINO,CRÉDITO,8062.84
3312,4468,SULDESTE,MASCULINO,CRÉDITO,3056.01
3313,7759,SULDESTE,MASCULINO,DÉBITO,2958.16
3314,3026,SULDESTE,FEMININO,CRÉDITO,5378.66
3315,4118,SULDESTE,FEMININO,CRÉDITO,2034.25
3316,5189,SUL,MASCULINO,DÉBITO,10219.66
3317,2393,SULDESTE,FEMININO,CRÉDITO,5576.42
3318,8732,SULDESTE,FEMININO,CRÉDITO,3378.4
3319,1744,SULDESTE,FEMININO,CRÉDITO,4318.79
3320,3978,SULDESTE,MASCULINO,DÉBITO,8750.880000000001
3321,2271,SULDESTE,FEMININO,DÉBITO,9669.64
3322,2945,SUL,FEMININO,CRÉDITO,959.96
3323,2902,SULDESTE,MASCULINO,CRÉDITO,6370.55
3324,7193,SULDESTE,MASCULINO,CRÉDITO,7387.16
3325,8187,SULDESTE,MASCULINO,CRÉDITO,4146.78
3326,8204,CENTRO-OESTE,FEMININO,CRÉDITO,4823.49
3327,4004,SULDESTE,MASCULINO,CRÉDITO,4413.55
3328,7291,SULDESTE,MASCULINO,DÉBITO,7320.21
3329,1959,SUL,FEMININO,CRÉDITO,1892.1100000000001
3330,3167,SULDESTE,MASCULINO,CRÉDITO,5810.2300000000005
3331,4211,SULDESTE,FEMININO,CRÉDITO,779.71
3332,7089,SULDESTE,MASCULINO,CRÉDITO,5501.2300000000005
3333,4165,SULDESTE,MASCULINO,CRÉDITO,5866.88
3334,2758,SUL,MASCULINO,DÉBITO,4992.41
3335,9366,SULDESTE,MASCULINO,CRÉDITO,3281.58
3336,5498,SULDESTE,FEMININO,CRÉDITO,2892.2400000000002
3337,2117,SUL,MASCULINO,CRÉDITO,1426.55
3338,1411,SULDESTE,MASCULINO,CRÉDITO,5649.55
3339,4550,SULDESTE,MASCULINO,CRÉDITO,4499.04
3340,7675,SULDESTE,MASCULINO,CRÉDITO,3921.21
3341,3473,SULDESTE,FEMININO,DÉBITO,6259.31
3342,8966,SULDESTE,MASCULINO,CRÉDITO,5121.16
3343,3115,SULDESTE,FEMININO,CRÉDITO,6496.21
3344,3564,SULDESTE,MASCULINO,CRÉDITO,8858.0
3345,4553,CENTRO-OESTE,MASCULINO,DÉBITO,6961.77
3346,5961,SULDESTE,FEMININO,CRÉDITO,7501.49
3347,9733,CENTRO-OESTE,MASCULINO,CRÉDITO,7126.570000000001
3348,2411,NORTE,MASCULINO,DÉBITO,6817.570000000001
3349,7052,SULDESTE,MASCULINO,CRÉDITO,2443.16
3350,5544,SUL,MASCULINO,CRÉDITO,3267.1600000000003
3351,9785,SULDESTE,MASCULINO,CRÉDITO,1654.18
3352,5531,SULDESTE,MASCULINO,DÉBITO,6568.31
3353,7618,SULDESTE,MASCULINO,CRÉDITO,8031.9400000000005
3354,3945,SULDESTE,MASCULINO,CRÉDITO,5443.55
3355,6242,SULDESTE,MASCULINO,CRÉDITO,5225.1900000000005
3356,3382,SULDESTE,MASCULINO,CRÉDITO,969.23
3357,3814,SULDESTE,MASCULINO,DÉBITO,5033.610000000001
3358,8671,SULDESTE,MASCULINO,CRÉDITO,7268.71
3359,5677,SULDESTE,MASCULINO,CRÉDITO,7574.62
3360,9662,SULDESTE,MASCULINO,CRÉDITO,7253.26
3361,8276,SULDESTE,MASCULINO,CRÉDITO,7903.1900000000005
3362,3895,SULDESTE,MASCULINO,CRÉDITO,10012.630000000001
3363,3759,SUL,MASCULINO,CRÉDITO,71.07000000000001
3364,7969,SULDESTE,MASCULINO,CRÉDITO,1694.3500000000001
3365,8003,SULDESTE,MASCULINO,CRÉDITO,5407.5
3366,5960,SULDESTE,MASCULINO,DÉBITO,3273.34
3367,1429,SULDESTE,MASCULINO,CRÉDITO,1283.38
3368,3067,SULDESTE,MASCULINO,DÉBITO,2152.7000000000003
3369,7992,SULDESTE,FEMININO,CRÉDITO,9437.89
3370,7896,SUL,MASCULINO,CRÉDITO,4917.22
3371,3215,SULDESTE,MASCULINO,DÉBITO,3362.9500000000003
3372,8673,SULDESTE,MASCULINO,CRÉDITO,4891.47
3373,9495,SULDESTE,FEMININO,CRÉDITO,7828.0
3374,5027,CENTRO-OESTE,MASCULINO,DÉBITO,8873.45
3375,3607,CENTRO-OESTE,MASCULINO,DÉBITO,1218.49
3376,8114,SULDESTE,MASCULINO,DÉBITO,9857.1
3377,7955,SULDESTE,MASCULINO,CRÉDITO,5605.26
3378,4978,SULDESTE,MASCULINO,CRÉDITO,5606.29
3379,3929,CENTRO-OESTE,MASCULINO,CRÉDITO,8022.67
3380,7389,NORDESTE,FEMININO,CRÉDITO,8609.77
3381,4262,SULDESTE,MASCULINO,CRÉDITO,119.48
3382,3786,CENTRO-OESTE,FEMININO,CRÉDITO,8956.880000000001
3383,7960,SULDESTE,FEMININO,CRÉDITO,986.74
3384,8051,SULDESTE,FEMININO,CRÉDITO,7886.71
3385,1051,SULDESTE,MASCULINO,CRÉDITO,6447.8
3386,4438,SULDESTE,MASCULINO,CRÉDITO,5334.37
3387,4528,SULDESTE,MASCULINO,DÉBITO,8087.56
3388,4429,SULDESTE,MASCULINO,CRÉDITO,6537.41
3389,3122,SULDESTE,MASCULINO,DÉBITO,7367.59
3390,5294,SUL,MASCULINO,CRÉDITO,716.88
3391,8680,SUL,FEMININO,CRÉDITO,8394.5
3392,6226,SULDESTE,MASCULINO,CRÉDITO,2384.4500000000003
3393,2975,SULDESTE,FEMININO,CRÉDITO,2089.87
3394,8901,SUL,MASCULINO,CRÉDITO,2937.56
3395,1346,SULDESTE,FEMININO,CRÉDITO,3187.85
3396,3239,SULDESTE,FEMININO,CRÉDITO,3319.69
3397,7005,SULDESTE,FEMININO,CRÉDITO,3846.02
3398,6325,SULDESTE,FEMININO,CRÉDITO,8406.86
3399,8022,SULDESTE,MASCULINO,CRÉDITO,4704.01
3400,1543,SULDESTE,MASCULINO,DÉBITO,5134.55
3401,1151,SULDESTE,FEMININO,CRÉDITO,7533.42
3402,2783,SUL,MASCULINO,CRÉDITO,7721.91
3403,3547,SULDESTE,MASCULINO,CRÉDITO,7905.25
3404,6472,SULDESTE,FEMININO,CRÉDITO,3270.25
3405,1144,SUL,MASCULINO,DÉBITO,5620.71
3406,1747,SULDESTE,MASCULINO,CRÉDITO,4383.68
3407,6422,SUL,MASCULINO,CRÉDITO,7341.84
3408,6096,SUL,MASCULINO,DÉBITO,9638.74
3409,4439,SULDESTE,MASCULINO,CRÉDITO,323.42
3410,5119,SUL,MASCULINO,CRÉDITO,9747.92
3411,7687,SUL,MASCULINO,CRÉDITO,6803.150000000001
3412,9991,SUL,MASCULINO,CRÉDITO,9849.89
3413,7963,SULDESTE,MASCULINO,DÉBITO,2200.08
3414,1060,SULDESTE,FEMININO,CRÉDITO,1728.3400000000001
3415,1120,SULDESTE,MASCULINO,CRÉDITO,10121.81
3416,6206,SULDESTE,MASCULINO,DÉBITO,1307.07
3417,5778,SUL,FEMININO,CRÉDITO,6104.81
3418,2450,SULDESTE,MASCULINO,DÉBITO,9112.41
3419,8848,SULDESTE,MASCULINO,CRÉDITO,8632.43
3420,1329,SULDESTE,FEMININO,CRÉDITO,774.5600000000001
3421,8151,SULDESTE,MASCULINO,CRÉDITO,9249.4
3422,6365,SULDESTE,MASCULINO,DÉBITO,3296.0
3423,1267,SULDESTE,MASCULINO,CRÉDITO,1145.3600000000001
3424,8271,SULDESTE,MASCULINO,CRÉDITO,1575.9
3425,2553,SULDESTE,MASCULINO,DÉBITO,5403.38
3426,6554,SULDESTE,MASCULINO,DÉBITO,5317.89
3427,8453,SULDESTE,FEMININO,CRÉDITO,8919.800000000001
3428,9592,SULDESTE,MASCULINO,DÉBITO,3166.2200000000003
3429,3701,SUL,MASCULINO,CRÉDITO,9005.29
3430,8633,SULDESTE,MASCULINO,CRÉDITO,8788.99
3431,5160,SULDESTE,MASCULINO,CRÉDITO,10118.720000000001
3432,6561,SUL,MASCULINO,DÉBITO,250.29000000000002
3433,6340,SULDESTE,FEMININO,CRÉDITO,5109.83
3434,2603,SULDESTE,MASCULINO,CRÉDITO,564.44
3435,7026,SULDESTE,MASCULINO,CRÉDITO,3925.33
3436,6457,SULDESTE,MASCULINO,CRÉDITO,1053.69
3437,9332,SUL,MASCULINO,CRÉDITO,6960.74
3438,3372,SULDESTE,MASCULINO,CRÉDITO,338.87
3439,1675,SULDESTE,MASCULINO,CRÉDITO,335.78000000000003
3440,4158,SUL,FEMININO,CRÉDITO,2935.5
3441,1737,NORDESTE,MASCULINO,DÉBITO,9550.16
3442,2732,CENTRO-OESTE,MASCULINO,CRÉDITO,9575.91
3443,7295,SULDESTE,FEMININO,CRÉDITO,10149.62
3444,7539,SULDESTE,MASCULINO,CRÉDITO,359.47
3445,4168,SUL,MASCULINO,CRÉDITO,8675.69
3446,9384,NORDESTE,MASCULINO,CRÉDITO,2873.7000000000003
3447,2609,SULDESTE,MASCULINO,CRÉDITO,9977.61
3448,2377,SUL,MASCULINO,DÉBITO,1420.3700000000001
3449,1227,SULDESTE,MASCULINO,CRÉDITO,9743.800000000001
3450,3784,SULDESTE,MASCULINO,CRÉDITO,4666.93
3451,9197,SULDESTE,MASCULINO,CRÉDITO,10102.24
3452,5361,SULDESTE,MASCULINO,CRÉDITO,5215.92
3453,5541,SULDESTE,FEMININO,DÉBITO,3655.4700000000003
3454,4403,SULDESTE,MASCULINO,CRÉDITO,281.19
3455,2620,SULDESTE,MASCULINO,DÉBITO,3761.56
3456,3206,SULDESTE,MASCULINO,CRÉDITO,4281.71
3457,7816,SULDESTE,MASCULINO,CRÉDITO,5270.51
3458,4924,SULDESTE,FEMININO,CRÉDITO,2678.0
3459,2990,SULDESTE,MASCULINO,CRÉDITO,9005.29
3460,3574,SULDESTE,MASCULINO,CRÉDITO,3575.13
3461,1125,SULDESTE,MASCULINO,CRÉDITO,9383.300000000001
3462,6001,SULDESTE,MASCULINO,CRÉDITO,3432.9900000000002
3463,2072,SUL,MASCULINO,CRÉDITO,2706.84
3464,8461,SULDESTE,MASCULINO,CRÉDITO,9941.56
3465,1862,NORDESTE,FEMININO,CRÉDITO,9743.800000000001
3466,5719,SULDESTE,MASCULINO,CRÉDITO,3423.7200000000003
3467,7906,SUL,MASCULINO,DÉBITO,10085.76
3468,8889,NORDESTE,MASCULINO,DÉBITO,269.86
3469,8108,CENTRO-OESTE,FEMININO,CRÉDITO,3584.4
3470,9577,SULDESTE,MASCULINO,CRÉDITO,2382.39
3471,2577,SULDESTE,MASCULINO,CRÉDITO,5869.97
3472,2910,SULDESTE,MASCULINO,CRÉDITO,976.44
3473,4302,SULDESTE,FEMININO,CRÉDITO,8276.050000000001
3474,9708,CENTRO-OESTE,MASCULINO,CRÉDITO,9546.04
3475,2702,SULDESTE,MASCULINO,DÉBITO,4373.38
3476,9610,SULDESTE,MASCULINO,CRÉDITO,5038.76
3477,1334,SULDESTE,MASCULINO,CRÉDITO,1795.29
3478,7268,SUL,FEMININO,CRÉDITO,238.96
3479,4192,SULDESTE,MASCULINO,CRÉDITO,8006.1900000000005
3480,2921,SULDESTE,MASCULINO,CRÉDITO,9857.1
3481,4936,SULDESTE,MASCULINO,CRÉDITO,10068.25
3482,3332,SULDESTE,MASCULINO,CRÉDITO,3889.28
3483,9177,SUL,MASCULINO,CRÉDITO,3901.6400000000003
3484,6464,SULDESTE,FEMININO,DÉBITO,7766.2
3485,7909,SULDESTE,MASCULINO,DÉBITO,5368.360000000001
3486,6459,SULDESTE,MASCULINO,CRÉDITO,7246.05
3487,7267,CENTRO-OESTE,FEMININO,DÉBITO,5468.27
3488,2606,CENTRO-OESTE,FEMININO,CRÉDITO,1692.29
3489,6931,SULDESTE,MASCULINO,DÉBITO,973.35
3490,4303,SULDESTE,MASCULINO,CRÉDITO,1418.31
3491,2803,SULDESTE,MASCULINO,CRÉDITO,7756.93
3492,8471,SULDESTE,MASCULINO,DÉBITO,52.53
3493,9157,SULDESTE,MASCULINO,DÉBITO,6155.28
3494,1206,SULDESTE,MASCULINO,CRÉDITO,2217.59
3495,9663,SUL,MASCULINO,CRÉDITO,2681.09
3496,3700,SUL,MASCULINO,DÉBITO,4033.48
3497,5659,SULDESTE,MASCULINO,CRÉDITO,10288.67
3498,4866,CENTRO-OESTE,MASCULINO,DÉBITO,8288.41
3499,1528,SULDESTE,MASCULINO,DÉBITO,6498.27
3500,8589,SULDESTE,MASCULINO,CRÉDITO,9766.460000000001
3501,1235,SULDESTE,MASCULINO,DÉBITO,8846.67
3502,5383,SULDESTE,MASCULINO,CRÉDITO,10273.220000000001
3503,1630,SUL,FEMININO,CRÉDITO,182.31
3504,9631,SUL,MASCULINO,CRÉDITO,8259.57
3505,3316,SULDESTE,FEMININO,CRÉDITO,9405.960000000001
3506,8745,SULDESTE,FEMININO,CRÉDITO,2304.11
3507,6175,SULDESTE,MASCULINO,DÉBITO,1883.8700000000001
3508,6789,SULDESTE,MASCULINO,CRÉDITO,1106.22
3509,2919,SUL,MASCULINO,CRÉDITO,9236.01
3510,9555,SULDESTE,MASCULINO,CRÉDITO,9099.02
3511,9413,SULDESTE,MASCULINO,CRÉDITO,9981.73
